Package Name;Review Text
br.gov.dataprev.sinefacil;Não podemos nos candidatar mais do que 3 vezes a uma vaga pelo SINEFACIL, agora eu vou ter que sempre ir a um posto do SINE ficar em filas e gastar meu tempo. Esse app só serve pra consulta. EU QUERO PODER ME CANDIDATAR QUANTAS VEZES FOR NECESSÁRIA ATÉ CONSEGUIR UMA VAGA PELO SINEFACIL !
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Prático
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;No momento que mais preciso me enviaram um oportunidade, agradecida
br.gov.dataprev.sinefacil;Boa tarde. Aplicativo voltou a funcionar corretamente após as várias tentativas de solucionar o problema. Por hora desde já agradeço pelo contato!
br.gov.dataprev.sinefacil;Infelizmente venho a usar novamente esse aplicativo. Mas com a esperança de achar por esse app meu próximo emprego, assim como o anterior. Ele já foi de muita ajuda
br.gov.dataprev.sinefacil;Quando aparece vaga disponível.nao é possível salvar aparece a mensagem dizendo qui entre em contato número 158 ou SINE para saber porquê.
br.gov.dataprev.sinefacil;Facilitou muito esse programa
br.gov.dataprev.sinefacil;Não tenho acesso ao meu cadastro e esta apresentando erro.
br.gov.dataprev.sinefacil;Ótimo app amei muito excelente
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Hoje fui até o até lá e tava sem sistema a gente já não tem dinheiro para nada chega lá nem vaga nem sistema perdi dinheiro uma coisa que a gente poderia acho que arrumar em casa a gente não consegue
br.gov.dataprev.sinefacil;Funciona bem conforme proposta do uso
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Útil
br.gov.dataprev.sinefacil;Ficou bem legal depois da atualização
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Cumpre com sua proposta.
br.gov.dataprev.sinefacil;Muito útil embora a qua Tia de vagas não seja alta é muito eficaz em situações diversas
br.gov.dataprev.sinefacil;Uma porcaria,toda vez que tento fazer o cadastro,da erro
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;Excelente
br.gov.dataprev.sinefacil;Muito bom e eficiente trabalhado huul
br.gov.dataprev.sinefacil;So da erro toda hora impossível usa
br.gov.dataprev.sinefacil;E bom
br.gov.dataprev.sinefacil;Adorei a idéia, assim podemos evitar filas e ser direcionados para a vaga correspondente a nossos quesitos
br.gov.dataprev.sinefacil;Funciona direitinho, ja agendei minha primeira entrevista
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Horrível não da para agendar entrevista pelo app
br.gov.dataprev.sinefacil;Lixo
br.gov.dataprev.sinefacil;muito facil ja consegui agendar minha entrevista
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não tem vaga de emprego cadastrada no aplicativo
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo aplicativo!
br.gov.dataprev.sinefacil;ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito prático.
br.gov.dataprev.sinefacil;Nao achei vaga pra mim mas axei pro meu esposo legal
br.gov.dataprev.sinefacil;Vamos ver se é bom mesmo opp
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O app até que é bom, porém a maioria dos empregos que aparecem não são de minha cidade. E no site do sine tem as vagas mas não aparecem para mim no app
br.gov.dataprev.sinefacil;Perfeito
br.gov.dataprev.sinefacil;Só tem um problema, é porque as empresas não aparece junto com a divulgação das vagas, só aparece o nome da empresa quando já se encaminha carta para o nosso e-mail, devia consertar isso, Aí sim ficaria ótimo. E também o limite de cartas que é só três no máximo, se a gente às vezes passa até 20 dias a um mês esperando uma resposta, aí fica difícil mas fora isso, eu achei bacana esse aplicativo, gostei muito !!!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Mais praticidade
br.gov.dataprev.sinefacil;Tento me cadastrar ele diz divergência no cadastro nunca usei o App!!!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Espero que focione
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Preciso trabalhar.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom msm
br.gov.dataprev.sinefacil;Horrível toda toda vez que tento atualizar meus dados diz sua conexão espirou nem 1 min e já espirou tá de sacanagem esse app Já tentei várias vezes e nada
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Nunca aparece vaga
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;muito bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Esse app é um lixo. Não aparece as vagas, não funciona direito. É uma porcaria!
br.gov.dataprev.sinefacil;Nossa muito ruim, nunca aparece vaga de nada!!!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Very good app It's made me find a lot of jobs
br.gov.dataprev.sinefacil;Muito Bom..
br.gov.dataprev.sinefacil;porcaria, diz que as informações não batem, não consigo acessar o site nem pelo Pc nem por esse aplicativo! foge ao intuito de facilitar, burocrático ao extremo. Até procurar emprego por esses sites do governo é horrível
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;Prático
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Essa porcaria nunca tem emprego cara, tem uns dois meses que tenho instalado, e nunca apareceu uma sequer vaga... é perda de tempo, recomendo a vocês irem nas lojas ou empresas pessoalmente, que é mais fácil e rápido
br.gov.dataprev.sinefacil;Já tem quase um mês que uso o aplicativo, porém nunca aparece vagas, mas, quando consulto pelo site do Ministério do Emprego tem as vagas que correspondem ao meu perfil, porém não aparece para mim.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Show
br.gov.dataprev.sinefacil;Alguem pode me informa onde tem aqui próximo a campo grande rj uma agência sine para mim obter o QR core, ja liguei procurei e nao achei ns, por favor
br.gov.dataprev.sinefacil;Ótimo aplicativo
br.gov.dataprev.sinefacil;Vc entra e te conduz p uma outra página e vc coloca os dados e não consegue acessar coisa alguma
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Excelente
br.gov.dataprev.sinefacil;Se tivesse vagas ajudaria muito,porque a passagem de ônibus tá cara e não e todo dia que se tem dinheiro para procurar serviço.
br.gov.dataprev.sinefacil;INEFICIENTE 👎 Você acessa o site do Sine IDT e ver a relação diária de ofertas de emprego, coloca suas opções de pesquisa destas oportunidades no aplicativo e NADA! NUNCA aparecem oportunidades, e quando surge é por alguns minutos e vagas de muitos dias atrás e depois somem, como é que pode isso? Idéia genial de evitar deslocamento até o SINE, mas uma mehda de ineficiência! DEVIA PELO MENOS TER UM ALERTA NO CELULAR DE UMA VAGA DISPONÍVEL! NEM ISSO! 👎
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo aplicativo, auto explicativo bastante útil, em apenas 3 clicks já estava agendado uma entrevista.
br.gov.dataprev.sinefacil;Não estou conseguindo entrar pelo meu qr code, o que faço?
br.gov.dataprev.sinefacil;Fala sério, que bosta esse aplicativo . Falta atualizar , nunca aparece vagas de emprego , e nem venham falar que não tem vaga do meu perfil, é o que mas ta tendo é primeiro emprego ... Achei que isso ia facilitar , mas pelo que eu estou vendo vou ter que entregar currículo pelas lojas aff's😠😠
br.gov.dataprev.sinefacil;Não diz a data que vai chegar a carteira de trabalho
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Ñ conseguir fazer o cadastro
br.gov.dataprev.sinefacil;Esse aplicativo não funciona já testei em três aparelhos dá sempre erro...e o código nem se quer funciona... :(
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Gostei corresponde as minhas expectativas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ruim
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Pessoal vejo vagas dentro do meu perfil anunciadas no G1. E quando faço a pesquisa cai sempre no MUDE SEU OBJETIVO PROFISSIONAL. O app não esta funcionando.
br.gov.dataprev.sinefacil;Aplicativo muito bom
br.gov.dataprev.sinefacil;Muitas das vezes quando aparece alguma vaga, mostra que ela está disponível à vários dias! Quando vc vai tentar se candidatar já está esgotado o limite de entrevistas! Mais mesmo assim funciona,.
br.gov.dataprev.sinefacil;Gostei do aplicativo
br.gov.dataprev.sinefacil;Não estou conseguindo redefinir minha senha de acesso. Aparece a mensagem de divergência de dados digitando as informações corretas.
br.gov.dataprev.sinefacil;Top de mais
br.gov.dataprev.sinefacil;Consegui acessar dois dias,depois nao consegui mais.Esta aparecendo uma mensagem: 500 a sua requisição gerou um erro inesperado no sistema. Dai vc liga no 158 e nunca consegue falar pra tentar resolver.Fora que so aparece vaga se estiver dentre as 6 opcoes do objetivo, ou seja se voce quiser ingressar em outra area numca vai saber se ha vaga ou nao.O app nao é compativel com todos os aparelhos.Tenho um j1 mas pra acessar so no tel do meu esposo.Acho que por ser algo para o publico(do governo) que é assim. Tem muito a melhorar!!!!
br.gov.dataprev.sinefacil;É muito bom ele
br.gov.dataprev.sinefacil;legal
br.gov.dataprev.sinefacil;O app parou e nao quer mais agendar as entrevistas , consertem isso pfv que darei as 5 estrelas.
br.gov.dataprev.sinefacil;O usuário deveria ter acesso ou pelo menos visualizar todas as vagas disponíveis no sistema para ver quais se encaixa ou tem interesse, pq no meu aqui não aparece é nada.
br.gov.dataprev.sinefacil;Poderia mostrar todas as vagas disponíveis, não apenas as que se enquadram com o currículo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Excelente
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O app é muito bom, porém está dando muito erro tipo quando pede pra atualizar os dados nao demora nem 5min quando vou confirmar a atualização o app informa que meu tempo expirou é isso é rotineiro, resumindo nao consigo passar desse precesso de atualização! Espero que verifique esse ocorrido, muito obrigado!
br.gov.dataprev.sinefacil;Estou em busca da primeira experiência profissional, porém nunca aparece oportunidade e quando aparece é super longe de casa. Tenho alguns cursos profissionalizantes mas pelo jeito isso não tá valendo de nada!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Em cerca de 1 ano que usava desenvolveram só de enfeite o aplicativo que não serve e mais, nesse período só apareceu 2 vagas todas pro lugar longe da onde moro por isso digo que não vale apena
br.gov.dataprev.sinefacil;Não tem meu perfil sacanagem
br.gov.dataprev.sinefacil;Você agenda entrevista e pelo visto tem um limite de 3 entrevistas, pq depois disto aparece a vaga e diz que está indisponível pra você. Péssimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Nunca tem vaga disponível ta reprovado essa porcaria
br.gov.dataprev.sinefacil;Não consigo terminar de fazer o primeiro acesso,dificuldades na leitura do código.
br.gov.dataprev.sinefacil;Nunca tem vaga. Hoje mes.o o pat aqui publicou que tem vaga pra ajudante de eletrecista. Ai vc vai no aplicativo e diz que nao tem vaga nenhuma. Mesmo com o perfil que eles querem. Porcaria.
br.gov.dataprev.sinefacil;Não consigo ter acesso
br.gov.dataprev.sinefacil;consegui um emprego graças ao APP muito obrigada super recomendo.
br.gov.dataprev.sinefacil;So nao gosteii da parte de se candidatar a vaga tem limitr pah isso depois pede pah comparecer no cat.
br.gov.dataprev.sinefacil;Aparece ser bom
br.gov.dataprev.sinefacil;Uma bosta
br.gov.dataprev.sinefacil;Está pedindo para atualizar o cadastro, ao atualizar e quando vou finalizar diz que minha sessão expirou e pede login novamente, tentei mais de 5 vezes. Sem atualizar o cadastro não consigo usar o app.
br.gov.dataprev.sinefacil;Desde de que eu começei a usar nunca me conseguiu nada e ultimamente aparece vagas aqui em Porto alegre mas a entrevista é lá em outros cidades. Por exemplo são Paulo.
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito desvio linkado no início, consumo de dados iniciais muito auto, o app somente aceita 6 opções de trabalho sendo muito difícil para ultilizar. Muitos erros sempre com opção de ligar 135 ou chat que a princípio não funciona. Aqui em GOIÂNIA é bem mas útil ir até a rua 4 no Centro sine municipal. Encontrei mas algumas falhas e erros porém nem compensa falar, fora que o meu só deu erro, divergência de informações, e sempre trabalhei certinho carteira assinada. Fora as contribuições com o INSS.
br.gov.dataprev.sinefacil;Esse aplicativo não serve.Tentei capturar o código e ñ leu.Tentei atualizar meu cadastro pelo site também não conseguir atualizar. Infelizmente,somos obrigado a acordar cedo e gastar transporte pra ir até o sine....Que decepção.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ta dizendo q n foi possível fazer o agendamento da entrevista. Sabe me dizer por quê?
br.gov.dataprev.sinefacil;Ótimo aplicativo, usem
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Maravilhoso
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Muito bom para quem não pode sair para buscar uma vaga.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;app ruim vc nao consegue nem fazer uma simples atualizaçao dos dados fora que vc tenta colocar o nome do cargo que vc procura e nunca tem so aparece outros nomes um cargo simples tal como ajudante geral nao tem nesse app pessímo melhorem
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;A pior porcaria que ja fizeram se for depende desse sine pra arrumar emprego estamos lascado faz um ano que eu fiquei com isso no meu celular e nunca chegou uma vaga de emprego
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Nunca aparece vaga e nunca deixa alterar currículo por aqui muito ruim melhorem isso logo pois na minha opinião isso tá muito ruim mesmo.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Excelente
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Ainda estou avaliando
br.gov.dataprev.sinefacil;Comentei semana passada sobre um erro que acontece quando tento atualizar meus dados cadastrais nesse App. Sempre que vou concluir a atualização aparece mensagem dizendo que minha sessão expirou. A sessão expira em menos de 1 minuto, é? Pq 1 minuto ou até menos de 1 minuto é o tempo que gasto fazendo a atualização dos dados. Absurdo isso! Comentei sobre esse erro na semana passada e até agora o erro continua! Carnaval já acabou! Vamos trabalhar aí gestor do App.
br.gov.dataprev.sinefacil;Não entra, que porcaria é essa mesmo. Lê o QR mais diz que não é possível acessar o servidor...e já estou a mais de uma semana tentando nem feriado é mais... porcaria...
br.gov.dataprev.sinefacil;Muito prático e eficiente
br.gov.dataprev.sinefacil;Sucesso
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;Não consigo acessar os links do aplicativo, ao dentrar apresenta mensagem de erro, não foi possível se conectar ao servidor, estou com a Internet com velocidade em 4G, tentei pelo Wi-Fi e mesmo assim todas tentativas frustradas.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Poucas vagas, mas funciona melhor que o sistema antigo
br.gov.dataprev.sinefacil;Esperei bastante tempo para conseguir um vaga, no entanto quando surgiu a vaga foi bastante rápido o agendamento!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Excelente
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom este site.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Mto bom adorei o aplicativo
br.gov.dataprev.sinefacil;Esse APP É UM LIXO, SO PRESTA PAR DEIXAR QUEM ESTA APROCURA DE EMPREGO MAIS FRUSTADO, NÃO PRESTA É UM LIXO!!!!!!!!! DISGRAÇA DE APLICATIVO LIXO
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Ótimo aplicativo
br.gov.dataprev.sinefacil;Nem conseguindo instalar estou, espaço tem no celular, fica difícil...
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Aplicativo fácil de usar, porém as vagas que estão nos postos do sine msm vc estando no perfil, não fica disponível no aplicativo.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Legal
br.gov.dataprev.sinefacil;Otimo sensacional o melhor
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O APK não consegue ler o QR Code que recebi do Sine, isso é normal? Tenho meia hora tentando acessar o APK mas não está lendo o QR Code
br.gov.dataprev.sinefacil;Demora muito para aparecer uma vaga de Emprego.😖😖😖
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito prático na questão das vagas de emprego.
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;O cadastro sempre dá desatualizado. Dados pessoais errados, e só pode atualizar pessoalmente. Então não adianta ter aplicativo.
br.gov.dataprev.sinefacil;Só faltava poder dar baixa nas cartas. Já que as empresas nunca fazem isso, dai quando tem 3 cartas de encaminhamento temos qie ir na agencia para dar baixa.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;As vagas que anunciam não aparecem no App, nem mesmo mudando os objetivos, outra que agora recentemente só aparece sem conexão não funciona pra nda
br.gov.dataprev.sinefacil;Ótimo depois da atualização
br.gov.dataprev.sinefacil;Otimo
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Não consigo me cadastrar. Só da erro !
br.gov.dataprev.sinefacil;Eu vagas que tenho perfil compatível nunca aparece, e quando aparece já está estourando o prazo, é fato isso pq sempre vou no PAT confirmar as vagas no mural, fora que fica dando problema de servidor que não consegue acessar, consertem por favor esses bugs.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não consegui entrar no aplicativo usando o QR Code. Por favor, se isso for um problema no app, resolvam isso o mais breve possível!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;ia ser bom ter como procurar vagas manualmente pelo app
br.gov.dataprev.sinefacil;Avezes fica fora de sistema mais msm assim vou dar 5 estrelas pois é muito mais prático do que ficar indo até o poupa tempo
br.gov.dataprev.sinefacil;Tento focar a câmera quando pede pra direcionar a câmera ao QR OCDE e não faz nada, nem foca nem nada. Oq eu faço? ??
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Surgiu uma vaga e quando fui agendar a entrevista o sistema travou informando que o servidor estava fora do ar.
br.gov.dataprev.sinefacil;"Não consigo pesquisar vagas nem nada pois sempre aparece ""problemas com o servidor"""
br.gov.dataprev.sinefacil;Gostei do app avisa sempre que tem vaga! Já fiz várias entrevistas através dele.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Otimo ja tive trez oportunidade pelo app um eu aceitei e estou em processo celetivo (vejam a sua qualificaçao náo existe vagas para quem nao é qualificado )
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo app.
br.gov.dataprev.sinefacil;Não elimina a necessidade de irmos até o PAT.As vagas disponíveis não aparecem, muitos problemas no envio de dados.
br.gov.dataprev.sinefacil;Não consigo me inscrever nas entrevistas, fala sempre que está com problemas técnicos pedindo para retornar novamente mais tarde. Espero que melhore, por enquanto, é isso, o o app não funciona.
br.gov.dataprev.sinefacil;Fica aparecendo q não tem como conectar a rede....
br.gov.dataprev.sinefacil;Nunca tem vagas para me cadastrar, olho no site tem vagas com meu perfil e experiência , mas nunca aparece nesse aplicativo. Sem contar que também não dá pra atualizar os dados !!! Meu app está como masculino, fui no sine e lá aceitaram mais no app continua errado . App não presta serve pra nada 👍
br.gov.dataprev.sinefacil;Tem atendido as espectativas
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;"Só aparece a mensagem ""não foi possível se conectar ao servidor. Por favor tente novamente mais tarde"". Eu fico saindo e entrando até dar certo, mas em questão de minutos a mensagem aparece de novo e não é a internet que está ruim."
br.gov.dataprev.sinefacil;Aplicativo sempre sem conexão com servidor.
br.gov.dataprev.sinefacil;Péssimo app o único critério de seleção que usa é a cidade em que mora. Simples terrível.
br.gov.dataprev.sinefacil;Ótimo aplicativo
br.gov.dataprev.sinefacil;lixo não presta
br.gov.dataprev.sinefacil;Ótimo. Mas vagas para estágio
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Sempre não tem vaga
br.gov.dataprev.sinefacil;Muito prático e rápido.
br.gov.dataprev.sinefacil;Muito bom rápido e fácil
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Super recomendo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Porque não consigo, lá diz que meus dados estão errado mas está tudo certo ???😪😪
br.gov.dataprev.sinefacil;Gostei muito
br.gov.dataprev.sinefacil;Simples e Útil
br.gov.dataprev.sinefacil;Obrigada pelas oportunidades
br.gov.dataprev.sinefacil;Erro de conexão direta E não é minha internet
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;O sevidor so da erro
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Prático e eficiente.
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;Precisa de alguns pontos de melhoria mas já está bem melhor. O AP me direcionou à uma vaga, mas no posto não aceitaram meu curso superior que é de gestão, desde quando gestão é uma área afim da adm. Me deixou irritado com a perda de tempo e oportunidade.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Bom mais tem muito a melhorar.
br.gov.dataprev.sinefacil;Ué quantos gigas de internet precisa pra rodar o app? Eu tô conectado no wifi de 15 megas com apenas eu usando e aparece falha de conexão. Não dá nem pra ver se existe vaga porque não tem conexão com o servidor
br.gov.dataprev.sinefacil;não consigo a vaga pq não dar pra candidata a vaga não entrar e já tentei de todo jeito nao consigo
br.gov.dataprev.sinefacil;Muito bom.
br.gov.dataprev.sinefacil;Quantas entrevistas posso agendar por vez ?
br.gov.dataprev.sinefacil;Meu primeiro dia no App. Depois volto para comunicar o que eu achei em relação ao aplicativo no meu ponto de vista.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Já tentei me cadastrar mas quando digito a senha diz que tenho que ajustar o horário? Não funciona, só dificultando o acesso
br.gov.dataprev.sinefacil;Não usei ainda
br.gov.dataprev.sinefacil;Não consigo entrar, ponho a senha que me foi dada e cpf certo porém não entra.
br.gov.dataprev.sinefacil;É um ótimo aplicativo,só precisa estar compatível para todos os celulares
br.gov.dataprev.sinefacil;Uma porcaria, tento entrar e só dar que não foi possível fazer a autenticação, coloco a senha e nada! Que nada, tem que melhorar e muito?!
br.gov.dataprev.sinefacil;Nunca consigo entrar . Coloco o CPF e a senha porém eu não consigo . Acabei de desinstalar o aplicativo. Vou diretamente no PAT.
br.gov.dataprev.sinefacil;Até que gosto do app
br.gov.dataprev.sinefacil;Muito prático, porém as vezes perde a conexão com o servidor. Fora isso, é excelente!
br.gov.dataprev.sinefacil;Fiz o cadastro mas toda vez q vou acessar dá erro... 😥
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Tá muito falho. Demonstra erro no momento para atualizar o currículo profissional para concorrer vagas. Demonstra erro para ler o Código Qr, o código Qr está atualizado, peguei no posto Sine da minha localidade. Muito bug esse App. O criador deste App, deve voltar para as aulas de graduação. Não se dá pra ser graduado em ciências da computação criando um software falho.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Toda vez q procura vaga nunca tem péssimo
br.gov.dataprev.sinefacil;Horrível fica dando erro o tempo todo e não aparece vaga nem uma nem dentro do meu perfil nem abaixo do meu perfil. Programação péssima.
br.gov.dataprev.sinefacil;Meu Qr code nao esta indo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Nunca vai ser possível conectar-se ao servidor? Esta mensagem de falha na conexão sempre aparece pra mim e o problema NÃO é minha internet :/
br.gov.dataprev.sinefacil;Não consigo acessar , baixei o aplicativo, e fiz meu cadastro pelo cidadão.br e fica dando erro. Dizendo que data e horário estão ambos errados , mesmo estando ambos CERTOS .
br.gov.dataprev.sinefacil;Antes eu agendava entrevista facilmente, agr sempre da erro '-' consertem isso
br.gov.dataprev.sinefacil;Pq não tá cadastrando, manda agente concluir aí volta td de novo pro começo 😔😔
br.gov.dataprev.sinefacil;"Já tem mais de 3 meses que tento usar o aplicativo e não consigo, ñ é possivél que vcs não vão atualizar isso! Toda vez que entro pede para atualizar, e quando atualizo aparece a mensagem: SUA SESSÃO EXPIOROU, FAÇA SEU LOGIN NOVAMENTE"" ñ é possivel mesmo!"
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;Consertar isso por favor. So da essa mensagem nesse Aplicativo ... Não foi possível conecta ao servidor por favor tente mais tarde... Ta dando erro
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Deveria melhorar no que se refere ao trabalhador desempregado como os presos tem tudo a favor deveria ser assim para os desempregados automaticamente deveria ter cursos de capacitação .abrir vaga ondr for mais tinha que ter ate mesmo transporte e alimentação.
br.gov.dataprev.sinefacil;Muito ruim não atualiza, não aparece vagas, não consulta o abono salarial... Enfim um aplicativo inútil para informações e consultas.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
